tconst,averageRating,numVotes
tt6748466,6.7,5459
tt6749318,4.3,4224
tt6749432,6.7,1698
tt6750210,7.6,1260
tt6750220,7.9,1204
tt6750222,7.9,1218
tt6750224,7.5,1851
tt6750852,8.1,1289
tt6750884,6.5,1740
tt6751280,6.6,3603
tt6751668,8.5,1067469
tt6752848,7.4,4503
tt6752992,7.5,22330
tt6753132,6.5,1059
tt6753464,7.9,1188
tt6753468,8.4,1137
tt6753470,8.1,1131
tt6754162,5.8,1117
tt6754750,5.6,1065
tt6755366,7.5,2973
tt6755892,7.5,2718
tt6755926,6.9,1283
tt6756430,8.1,1834
tt6756704,6.9,3469
tt6758316,9.4,3710
tt6758702,8.1,4628
tt6759380,6.6,1944
tt6760366,7.0,1123
tt6760562,6.6,1850
tt6760876,5.9,12433
tt6762348,7.2,1731
tt6763252,7.3,23065
tt6763270,8.4,1162
tt6763274,8.8,1253
tt6763664,8.5,310735
tt6763778,6.2,1670
tt6764496,6.0,1190
tt6764872,9.0,2164
tt6768146,6.4,2773
tt6768578,7.2,30939
tt6768600,7.0,1962
tt6769208,9.3,52046
tt6769268,8.1,1460
tt6769280,5.8,10175
tt6769298,8.4,1557
tt6769302,9.0,2075
tt6769326,6.2,1104
tt6769508,7.1,6942
tt6770148,6.8,1341
tt6772246,3.8,1328
tt6772284,7.3,1476
tt6772524,5.8,4186
tt6772802,6.7,58597
tt6772804,4.4,18395
tt6772826,3.5,1234
tt6772874,6.7,1946
tt6772946,3.3,2281
tt6772950,5.2,70335
tt6774092,5.4,2590
tt6774106,5.1,1323
tt6774212,5.3,5404
tt6774420,6.9,1584
tt6774588,6.0,1155
tt6774786,4.5,17747
tt6774914,8.0,1612
tt6775794,5.4,1267
tt6775942,6.9,1299
tt6776106,7.0,3637
tt6776462,7.2,2984
tt6776572,7.1,2842
tt6777056,6.8,3390
tt6777074,6.3,1067
tt6777170,6.8,2390
tt6777338,6.6,17792
tt6777370,6.7,3441
tt6779064,8.3,1248
tt6779076,5.4,2853
tt6779396,6.6,1026
tt6781982,5.6,47683
tt6782014,8.1,4255
tt6782276,5.7,1786
tt6782486,6.6,2476
tt6782708,6.7,1179
tt6782928,7.5,1582
tt6782936,8.2,1875
tt6783056,5.5,1795
tt6785160,8.1,5032
tt6785292,7.5,1477
tt6786310,5.8,2929
tt6787076,7.0,1753
tt6787274,8.4,1642
tt6788942,7.6,24661
tt6789140,8.4,2420
tt6789174,4.4,1546
tt6789386,7.5,1069
tt6791000,6.5,2554
tt6791088,4.3,2601
tt6791096,5.7,59037
tt6791238,4.5,2508
tt6791350,7.9,431685
tt6791730,7.0,5680
tt6791886,5.4,2171
tt6792200,8.0,26404
tt6792282,7.5,11550
tt6793280,5.3,4416
tt6793470,6.0,1829
tt6793580,7.2,12427
tt6794380,6.2,1708
tt6794424,8.2,7142
tt6794476,7.4,6252
tt6794990,7.2,17957
tt6795176,8.2,4525
tt6795336,8.3,9491
tt6796742,6.0,1090
tt6798708,8.2,8809
tt6800294,6.9,3334
tt6802308,5.3,36517
tt6802400,5.3,78723
tt6802522,8.2,1274
tt6802534,8.6,1263
tt6802896,6.9,3030
tt6803040,7.2,1373
tt6803046,6.7,47742
tt6803102,7.7,3675
tt6803124,8.0,4263
tt6803126,7.9,3223
tt6803128,7.2,2887
tt6803156,6.4,4341
tt6803158,8.1,4765
tt6803176,6.6,2724
tt6803212,6.4,14775
tt6803224,7.2,3729
tt6803232,7.3,2937
tt6803236,8.0,3167
tt6803390,5.0,1662
tt6805302,7.0,1900
tt6805354,7.0,1513
tt6805938,5.2,6965
tt6806448,6.5,248755
tt6807344,8.1,10287
tt6807442,6.5,1550
tt6807662,6.5,5208
tt6807810,9.2,1137
tt6807812,9.3,1619
tt6809030,4.9,2405
tt6809094,6.1,1313
tt6809396,7.8,1164
tt6809996,8.6,1449
tt6810186,7.4,3676
tt6811018,6.1,19738
tt6811134,6.5,1363
tt6811236,7.0,10487
tt6811280,5.8,1224
tt6812456,8.1,1143
tt6812460,7.4,1216
tt6812992,8.0,1646
tt6813264,7.1,5824
tt6814080,5.4,1471
tt6814214,5.5,1091
tt6814252,6.3,1275
tt6814914,7.0,2452
tt6815554,8.5,2060
tt6816070,7.3,3311
tt6816388,3.8,1940
tt6816492,9.2,11548
tt6816530,6.6,1057
tt6816780,7.8,6331
tt6817944,6.8,8361
tt6818118,6.1,1361
tt6818880,6.4,1133
tt6819736,7.1,1156
tt6820256,6.8,60993
tt6820324,6.0,3483
tt6821012,5.2,25670
tt6821044,7.9,15017
tt6821198,3.4,1117
tt6821222,7.0,1126
tt6822400,6.9,1838
tt6822518,7.4,2336
tt6823034,7.7,1394
tt6823148,6.7,28043
tt6823268,8.4,2491
tt6823368,6.6,293611
tt6824234,8.1,11223
tt6824530,7.1,1909
tt6824658,7.7,8722
tt6826438,7.6,25918
tt6826536,7.6,2517
tt6827298,8.6,3371
tt6827430,7.8,1438
tt6827584,8.4,2703
tt6828390,6.9,17631
tt6829180,5.2,9439
tt6830224,7.6,1067
tt6830412,5.2,1366
tt6830716,2.6,2243
tt6830780,6.1,4406
tt6831266,6.1,2435
tt6832210,6.7,2723
tt6832388,5.6,6390
tt6832682,7.6,2952
tt6833138,9.4,1652
tt6833470,3.0,2007
tt6834020,5.9,1819
tt6834916,5.1,4608
tt6835252,8.1,5783
tt6835306,7.6,1590
tt6835498,7.0,1985
tt6836772,2.5,4368
tt6836936,5.1,25394
tt6837072,9.1,5656
tt6837832,4.9,1357
tt6838702,6.5,5466
tt6838918,5.5,3042
tt6839788,7.5,14978
tt6840014,7.2,1029
tt6840134,7.4,5428
tt6840554,5.7,1044
tt6841122,7.0,10123
tt6841500,6.3,1364
tt6842126,5.0,1860
tt6842524,7.8,1623
tt6842770,5.8,13129
tt6843558,7.5,1228
tt6843812,4.8,12244
tt6844052,6.8,1102
tt6845666,8.2,4833
tt6845846,7.0,3327
tt6846432,7.3,1964
tt6848602,4.7,1671
tt6848928,7.3,1818
tt6849500,8.8,5532
tt6849726,3.1,2101
tt6849786,7.4,1286
tt6849940,3.8,1339
tt6850300,9.3,1055
tt6850820,6.5,73627
tt6850950,7.3,3728
tt6850956,7.8,3753
tt6850958,8.0,3560
tt6850962,7.9,3137
tt6851066,7.4,3632
tt6851410,7.3,2043
tt6851430,7.0,1199
tt6851488,8.1,8185
tt6851490,8.1,7829
tt6851492,8.2,7530
tt6851494,8.1,7312
tt6851496,8.3,7293
tt6851500,8.1,7133
tt6851502,8.5,7609
tt6851504,8.4,6979
tt6851506,8.3,6718
tt6851508,8.5,6748
tt6851512,8.6,6808
tt6851516,8.6,6943
tt6851528,6.2,1067
tt6852178,6.6,4120
tt6852526,5.8,4732
tt6852534,5.2,8701
tt6852672,5.9,1593
tt6852872,5.8,10151
tt6853528,7.2,5218
tt6853934,5.8,1238
tt6854248,6.5,3263
tt6854672,5.9,4762
tt6856044,8.2,1094
tt6856242,6.3,187353
tt6856484,6.2,5906
tt6856592,3.1,1228
tt6857040,4.8,1456
tt6857112,6.8,368203
tt6857118,7.8,5411
tt6857166,6.1,33964
tt6857376,7.3,48376
tt6857804,5.0,2407
tt6857956,6.3,1061
tt6857988,6.3,16114
tt6858020,6.4,1825
tt6858780,8.0,1654
tt6858802,9.3,4085
tt6859148,7.5,1327
tt6859260,7.4,1601
tt6859352,6.4,8629
tt6859418,5.8,4819
tt6859762,5.5,10831
tt6859806,7.4,9750
tt6861726,6.8,6967
tt6861936,7.0,4193
tt6862538,6.6,1445
tt6863784,4.4,1810
tt6864046,7.0,19142
tt6864602,7.3,1904
tt6864864,8.1,3343
tt6865510,8.3,1194
tt6865630,5.9,1985
tt6865690,6.7,39677
tt6866224,6.2,17162
tt6866266,7.9,31730
tt6866334,8.1,6768
tt6866338,7.6,5729
tt6866340,7.8,5352
tt6866342,7.7,5120
tt6866348,8.2,5158
tt6866350,8.4,5203
tt6866356,9.2,7122
tt6866358,8.9,6011
tt6868216,7.3,13574
tt6868278,8.3,1999
tt6869362,6.2,3806
tt6869538,6.3,3196
tt6870556,4.8,1106
tt6871344,8.5,1793
tt6872386,7.2,1229
tt6872436,5.6,2423
tt6872846,5.7,2333
tt6873546,6.2,1064
tt6873658,8.0,36987
tt6873860,8.4,1280
tt6873926,5.6,2428
tt6874206,8.0,1713
tt6874254,4.8,2254
tt6874502,5.6,1684
tt6874542,6.5,1920
tt6874690,6.2,5532
tt6874762,5.7,8603
tt6874964,7.8,4217
tt6875374,5.8,2057
tt6875466,8.4,2974
tt6875952,5.7,1419
tt6875966,6.0,1033
tt6876358,8.7,1222
tt6876362,8.6,1184
tt6876368,8.9,1201
tt6876608,7.9,2415
tt6876612,6.8,1651
tt6876616,6.7,1873
tt6876620,8.6,2140
tt6876642,6.8,4309
tt6876656,8.3,1094
tt6876658,8.6,1226
tt6876660,8.7,1489
tt6876666,8.5,1176
tt6876854,5.0,1855
tt6877164,5.3,1716
tt6877458,8.3,2642
tt6877772,8.1,34165
tt6878038,7.9,35368
tt6878304,7.8,2051
tt6878306,6.8,98793
tt6878312,6.6,1480
tt6878378,6.1,17558
tt6878486,7.3,3579
tt6878538,8.8,3456
tt6878624,8.2,4777
tt6878636,6.5,1593
tt6878760,7.0,6045
tt6878820,6.0,8634
tt6878882,6.6,8347
tt6879446,5.4,20878
tt6880058,1.4,1062
tt6881158,7.7,1775
tt6881490,7.2,2191
tt6881870,6.8,3408
tt6881890,4.8,1664
tt6881910,6.3,2100
tt6882604,6.4,28021
tt6882872,7.8,1597
tt6882892,7.7,1072
tt6882958,8.4,3479
tt6882968,7.1,1580
tt6882980,8.0,1700
tt6883044,8.6,7217
tt6883152,4.6,2724
tt6884066,7.6,1550
tt6884200,5.6,3998
tt6884428,6.5,1007
tt6885520,7.9,1462
tt6885522,8.2,1701
tt6885524,8.3,1552
tt6885528,8.0,1378
tt6885530,8.3,1434
tt6885536,8.0,1345
tt6885540,8.2,1345
tt6885542,8.3,1317
tt6885546,8.3,1285
tt6885550,9.0,1707
tt6885784,8.9,1188
tt6885852,7.6,1093
tt6885982,8.1,6574
tt6886080,6.2,2168
tt6886400,8.6,4995
tt6886420,7.7,1291
tt6887248,5.8,3717
tt6887728,8.0,2296
tt6888132,4.1,1195
tt6888528,7.2,1000
tt6888532,8.3,1291
tt6888938,4.4,1660
tt6889032,6.7,5243
tt6889042,6.8,2363
tt6889072,7.5,1080
tt6889090,7.0,6664
tt6889538,8.9,1137
tt6889568,7.9,2385
tt6890376,6.8,3218
tt6890582,5.9,6603
tt6890618,6.1,1105
tt6890620,7.1,1547
tt6890988,7.3,1157
tt6892206,5.8,3138
tt6892340,6.2,2018
tt6892378,7.3,1093
tt6892400,6.8,14020
tt6892446,6.8,2069
tt6892462,6.3,5123
tt6893036,9.3,1601
tt6893836,7.4,5574
tt6895284,4.6,5644
tt6895746,5.7,3127
tt6896536,7.2,8255
tt6896678,7.9,1793
tt6897680,6.6,1356
tt6897772,5.7,1798
tt6898324,6.9,1150
tt6898970,6.8,9236
tt6900132,7.1,2837
tt6900448,7.0,19086
tt6900644,8.2,8088
tt6901252,6.1,1716
tt6902176,7.8,3795
tt6902332,5.7,46310
tt6902342,7.5,4148
tt6902346,7.1,4645
tt6902574,7.7,1500
tt6902676,6.3,74244
tt6902696,6.3,13575
tt6903284,5.9,14573
tt6903440,6.4,16528
tt6903636,6.2,1315
tt6904062,4.7,1927
tt6904272,6.7,4314
tt6905446,8.0,5232
tt6905458,8.0,3160
tt6905542,8.4,28322
tt6905686,7.1,49255
tt6905692,8.3,5075
tt6905696,5.3,16739
tt6905756,8.0,11639
tt6906020,8.2,1614
tt6906022,8.1,1288
tt6906026,8.2,1182
tt6906028,8.7,1177
tt6906030,8.7,1151
tt6906032,8.5,1095
tt6906034,8.7,1117
tt6906036,8.6,1049
tt6906038,8.7,1035
tt6906040,8.7,1050
tt6906292,5.3,25702
tt6908274,7.4,68332
tt6908536,5.6,1776
tt6908760,7.0,1269
tt6908976,4.7,2334
tt6909846,6.9,3179
tt6910006,6.6,4790
tt6910020,2.4,23168
tt6910282,6.6,11068
tt6910678,6.6,7349
tt6911608,6.6,115870
tt6912566,4.8,2821
tt6912810,8.6,2129
tt6912900,7.3,2391
tt6913168,5.1,3439
tt6914022,7.3,2610
tt6914122,6.5,9616
tt6914542,6.2,4013
tt6914742,6.6,1629
tt6915100,6.6,2627
tt6915208,7.4,1483
tt6915596,7.6,3553
tt6915770,4.3,19410
tt6916362,7.4,21082
tt6916502,2.7,2256
tt6916746,7.5,7288
tt6916926,7.6,4710
tt6916932,8.5,5016
tt6916940,8.0,4297
tt6917210,5.7,1362
tt6917242,5.8,1373
tt6917290,5.8,1323
tt6917314,5.8,1491
tt6918220,6.5,3175
tt6920084,5.2,68651
tt6920110,7.8,3146
tt6920310,6.7,1787
tt6920356,6.4,15174
tt6921496,6.4,2010
tt6921882,7.2,1080
tt6921996,6.2,87582
tt6922148,6.2,3651
tt6922972,6.5,2096
tt6923412,7.5,1943
tt6923462,7.3,4848
tt6923740,6.4,1099
tt6923840,5.9,1251
tt6924650,6.7,100843
tt6925902,5.5,4654
tt6926486,6.4,2227
tt6927152,6.3,5178
tt6927316,5.8,1139
tt6927492,5.3,1097
tt6928052,7.1,2757
tt6928060,6.2,2261
tt6928178,7.6,1130
tt6928870,6.7,1115
tt6929642,6.5,10947
tt6931414,7.0,6493
tt6931658,6.7,6540
tt6931938,8.1,1288
tt6931942,8.2,1267
tt6931944,8.0,1182
tt6931950,8.0,1146
tt6932244,7.6,44112
tt6932620,8.5,1140
tt6932818,7.3,4684
tt6932874,5.9,24663
tt6933454,6.7,8900
tt6935490,5.3,1043
tt6937070,6.3,1952
tt6937368,7.2,3115
tt6938828,6.9,42472
tt6938856,7.7,17576
tt6939026,7.4,6749
tt6941178,9.6,4764
tt6942048,6.8,4912
tt6942194,4.9,1279
tt6942612,8.0,3607
tt6945500,2.8,1235
tt6945858,8.2,2575
tt6945882,6.4,2107
tt6948128,6.5,1927
tt6948326,6.4,1924
tt6948354,6.9,4087
tt6949036,8.5,3492
tt6949856,7.7,1720
tt6950476,4.3,23398
tt6951546,7.7,4249
tt6951892,4.5,5132
tt6951978,8.5,3470
tt6952604,7.4,6441
tt6952960,6.7,18414
tt6953076,6.9,3519
tt6953730,7.3,2286
tt6953974,4.5,7324
tt6954652,7.4,2782
tt6955104,7.6,4573
tt6955298,6.6,1750
tt6955526,8.5,5214
tt6955528,8.1,4536
tt6955530,8.3,4457
tt6957966,5.7,19180
tt6958014,5.2,4899
tt6958022,8.5,15893
tt6958030,4.3,1584
tt6958212,6.9,9725
tt6958760,6.6,2040
tt6961808,5.8,1206
tt6963278,8.5,2888
tt6963504,8.6,3164
tt6964076,7.5,4013
tt6964562,3.7,1346
tt6964748,7.5,18867
tt6964940,6.7,5137
tt6964966,5.9,1026
tt6965802,6.8,3828
tt6966044,3.6,1075
tt6966158,6.9,1106
tt6966692,8.2,638627
tt6967186,7.7,1268
tt6967966,7.9,10360
tt6967980,7.5,26973
tt6968542,8.3,8310
tt6968614,5.6,51041
tt6968644,8.0,1594
tt6969946,7.5,4614
tt6969980,7.7,1258
tt6970518,6.0,1404
tt6970700,7.4,6839
tt6970710,7.9,4809
tt6971114,6.7,2229
tt6971180,6.5,1890
tt6971752,6.9,11453
tt6972140,7.1,12627
tt6972372,6.0,1288
tt6973218,7.8,1751
tt6973386,3.9,3681
tt6973670,4.5,2020
tt6973866,3.3,1337
tt6973942,6.2,1123
tt6974888,4.6,1229
tt6975526,8.6,4233
tt6976082,8.5,2909
tt6976934,7.5,1670
tt6977240,5.5,6742
tt6977316,8.3,4561
tt6977338,6.7,85767
tt6977356,5.2,7238
tt6977470,3.0,1172
tt6978268,7.1,3941
tt6978870,7.6,1470
tt6978954,4.6,1360
tt6979756,6.7,5768
tt6980394,6.8,1620
tt6980438,7.7,1514
tt6980546,7.4,19442
tt6980876,7.3,2622
tt6980960,6.8,1768
tt6980988,6.0,1544
tt6981046,7.6,4461
tt6981064,5.8,1648
tt6981702,5.7,2702
tt6982104,6.0,2833
tt6982604,9.0,1112
tt6982720,3.8,1388
tt6982794,3.2,3825
tt6984230,2.9,3842
tt6984258,4.7,2495
tt6985094,7.3,1206
tt6985200,7.5,1642
tt6986710,6.0,8382
tt6986990,5.2,1129
tt6987476,7.3,5578
tt6987652,7.7,3539
tt6987770,6.0,35048
tt6987788,7.4,5581
tt6987966,7.5,2390
tt6988116,3.7,18065
tt6988208,4.2,4008
tt6990206,3.5,33699
tt6990734,7.3,9470
tt6992230,6.3,1280
tt6992978,7.1,4649
tt6993092,7.8,1229
tt6993174,2.7,1269
tt6994156,7.8,13889
tt6994582,7.3,1392
tt6995404,7.4,1292
tt6995414,7.7,1038
tt6995612,4.5,1159
tt6996016,7.5,4245
tt6997106,8.1,2661
tt6997426,7.4,1906
tt6997574,4.4,2924
tt6998518,6.5,95661
tt6999046,8.5,1998
tt6999052,7.4,5694
tt7001906,6.1,2109
tt7005636,7.9,3685
tt7006122,7.3,1631
tt7006206,6.2,1251
tt7006210,7.7,1873
tt7006358,7.9,5898
tt7006938,6.6,2698
tt7007696,5.6,2327
tt7008682,7.4,28602
tt7008872,6.9,45222
tt7009008,7.9,2135
tt7009010,8.2,1871
tt7009012,7.9,1930
tt7010156,7.0,2106
tt7010412,7.6,5217
tt7010622,6.4,1179
tt7011166,8.0,2299
tt7011370,8.0,4741
tt7011982,7.4,2968
tt7011984,7.5,3321
tt7011994,8.1,2829
tt7011996,7.5,2433
tt7011998,7.3,2799
tt7012002,7.3,2588
tt7012004,7.4,2689
tt7012006,7.3,2680
tt7012024,7.6,2518
tt7012864,6.2,2874
tt7013298,7.1,3628
tt7013660,9.3,1359
tt7013830,6.8,1144
tt7014006,7.3,85013
tt7014110,4.2,1891
tt7014378,7.5,9712
tt7014430,3.8,4706
tt7016254,6.3,6457
tt7016302,8.2,1815
tt7016936,8.1,146758
tt7018010,6.3,3415
tt7018644,6.6,7036
tt7019812,5.4,3430
tt7019820,7.2,5033
tt7019842,8.5,41548
tt7019942,8.2,18980
tt7020272,8.5,3185
tt7020532,7.8,2337
tt7020608,7.5,2578
tt7022000,8.1,1793
tt7022034,6.7,1006
tt7022402,6.9,1295
tt7022404,5.8,1527
tt7022748,7.3,1181
tt7023382,8.1,10863
tt7025210,6.3,2393
tt7025388,4.8,4803
tt7025912,8.3,3097
tt7025920,8.4,11669
tt7025976,6.3,6522
tt7026230,7.2,2560
tt7026270,6.2,1149
tt7026488,6.0,12310
tt7026666,7.0,15801
tt7026672,6.4,24683
tt7027092,5.5,3788
tt7027278,6.8,15773
tt7027472,7.7,4108
tt7027760,8.5,1880
tt7028648,8.2,5738
tt7028724,8.0,4277
tt7029252,8.8,25874
tt7029396,7.9,1394
tt7029854,4.6,3061
tt7029992,7.9,3127
tt7030416,5.9,1554
tt7030432,6.3,2893
tt7032890,8.5,1619
tt7032958,3.7,1405
tt7034316,6.1,1600
tt7035004,6.8,5990
tt7035576,7.2,2065
tt7037596,7.2,1484
tt7037712,6.2,2183
tt7037858,8.8,1691
tt7038246,5.3,1121
tt7038606,6.6,3616
tt7038614,6.7,2522
tt7038632,5.9,1481
tt7038762,4.4,11453
tt7038854,7.5,1939
tt7040874,6.7,183961
tt7042146,7.9,7707
tt7042586,6.2,1479
tt7042722,7.5,1649
tt7042748,7.3,1559
tt7042798,2.6,1296
tt7042838,6.2,4252
tt7042862,5.7,14347
tt7043012,5.7,67767
tt7043198,8.1,1191
tt7043206,8.2,1148
tt7043380,5.8,3539
tt7043534,3.1,2128
tt7043690,8.2,1192
tt7043698,7.9,1239
tt7043702,7.3,1399
tt7043724,9.1,2066
tt7043730,8.5,1418
tt7043736,8.7,1619
tt7044076,5.5,4481
tt7044202,8.8,1975
tt7044206,8.2,1374
tt7044272,8.2,1181
tt7044324,8.4,1173
tt7044338,8.8,1270
tt7044362,7.3,1568
tt7044478,7.3,1243
tt7046826,5.6,2365
tt7046974,7.5,3067
tt7048386,7.6,1819
tt7048622,7.6,18642
tt7048676,4.4,1092
tt7049178,6.3,1537
tt7049542,5.5,1746
tt7049682,8.2,141190
tt7049818,7.5,1063
tt7050070,7.3,3464
tt7050388,7.7,1897
tt7050946,5.7,3527
tt7051048,6.3,1233
tt7051624,5.6,1769
tt7052244,3.3,3974
tt7052270,3.3,4265
tt7052394,6.5,1452
tt7052494,4.5,2718
tt7052634,8.3,1875
tt7053188,7.1,24461
tt7053530,7.4,1311
tt7053920,7.9,6313
tt7054032,8.0,4215
tt7054636,4.7,5319
tt7055592,6.6,2370
tt7056732,7.3,10974
tt7056780,7.8,1528
tt7056864,5.6,2798
tt7057376,6.3,1169
tt7057496,7.4,54531
tt7057604,8.0,1143
tt7058080,6.3,12812
tt7058830,8.4,3136
tt7059506,5.6,1942
tt7059622,7.4,1521
tt7059774,7.4,2646
tt7059844,3.0,21095
tt7060244,7.6,1532
tt7060344,8.3,54498
tt7060460,8.2,18070
tt7062890,8.4,6107
tt7062892,8.4,5386
tt7062900,8.4,5282
tt7062908,8.5,5136
tt7062914,8.6,4700
tt7063210,7.0,13203
tt7064332,8.3,3055
tt7064498,6.5,4796
tt7064766,6.2,1623
tt7064954,6.1,1597
tt7065442,7.9,3146
tt7065450,8.0,3119
tt7065460,7.7,3031
tt7065470,8.8,3442
tt7065476,8.7,3322
tt7065490,8.8,3569
tt7066382,4.7,1643
tt7067018,9.3,1277
tt7067324,5.9,1328
tt7068818,4.6,4939
tt7068896,6.5,1807
tt7068942,7.1,1914
tt7068946,7.0,26987
tt7069196,5.5,1212
tt7069210,6.3,151477
tt7070306,7.9,3359
tt7070312,8.0,3048
tt7070818,4.8,8979
tt7073374,8.5,1021
tt7073378,9.1,1275
tt7073384,7.9,1175
tt7073386,9.1,1296
tt7073388,8.5,2243
tt7073522,5.8,1613
tt7073710,5.7,10085
tt7073996,8.2,15216
tt7073998,8.8,14889
tt7074002,8.4,14239
tt7074006,8.2,14174
tt7074010,8.5,14208
tt7074012,8.5,14076
tt7074020,8.3,14064
tt7074022,8.8,14661
tt7074030,9.6,22126
tt7074032,9.1,15166
tt7074092,4.4,7024
tt7074784,8.4,3406
tt7074786,8.6,3641
tt7074792,7.7,2930
tt7074794,7.9,2963
tt7074886,6.1,14678
tt7075594,6.4,1034
tt7076630,7.2,6099
tt7076834,6.5,12613
tt7077824,7.4,2090
tt7078180,8.4,34979
tt7078658,5.9,4354
tt7078710,7.4,24519
tt7078780,7.2,6118
tt7078926,7.0,5336
tt7079558,7.3,2221
tt7080138,7.0,1578
tt7080422,5.7,2276
tt7080606,7.8,2725
tt7080608,7.7,2559
tt7080610,8.1,2450
tt7080612,7.7,2126
tt7080614,7.9,2219
tt7080616,8.9,4262
tt7080620,8.1,2118
tt7080622,8.5,2494
tt7080624,6.9,2317
tt7080960,7.0,1975
tt7081294,8.1,4200
tt7081314,8.3,4101
tt7081320,8.3,4713
tt7082442,7.0,1837
tt7083006,6.7,2187
tt7083044,8.8,5235
tt7083526,6.3,11499
tt7084386,6.6,8413
tt7084536,7.7,1222
tt7085648,7.5,1159
tt7085724,4.8,1159
tt7085842,5.4,2296
tt7086346,8.2,2537
tt7086706,3.5,8741
tt7086992,7.3,1289
tt7087210,5.4,2595
tt7087260,7.4,9416
tt7088108,3.7,1682
tt7088332,6.5,3570
tt7088762,6.7,1175
tt7088766,8.3,1405
tt7088782,6.9,1101
tt7088784,7.6,1102
tt7088788,7.8,1059
tt7088794,7.4,1067
tt7088808,7.2,1031
tt7088812,7.7,1081
tt7089878,7.2,2707
tt7090140,6.0,2435
tt7090150,7.4,2707
tt7090638,6.5,2073
tt7091300,3.2,1869
tt7091316,7.0,1557
tt7091322,7.0,1428
tt7091324,7.3,1419
tt7091326,8.1,1549
tt7091742,8.1,6495
tt7093904,5.7,1751
tt7094460,8.2,1454
tt7094488,6.3,9188
tt7094556,8.0,1333
tt7094568,7.9,1303
tt7094780,8.7,12432
tt7094874,8.0,2159
tt7095054,7.4,1299
tt7095194,7.3,3279
tt7095476,6.0,2064
tt7095482,7.1,9925
tt7095654,6.6,5217
tt7096028,6.0,3131
tt7096082,3.6,1040
tt7097436,7.5,1718
tt7097772,7.5,3326
tt7097896,5.9,288931
tt7098658,7.7,35068
tt7099280,5.3,2373
tt7099334,7.9,6788
tt7099566,2.9,1037
tt7102620,8.2,1490
tt7102622,8.4,1531
tt7102626,6.8,1433
tt7102628,8.7,1527
tt7102630,9.1,1657
tt7103168,6.6,2736
tt7103730,8.1,1629
tt7103736,7.6,1448
tt7103748,7.7,1440
tt7104292,7.6,1393
tt7104984,6.3,4460
tt7105944,6.1,3475
tt7107518,6.6,1486
tt7109900,7.9,3444
tt7111310,7.5,1989
tt7111402,5.2,2107
tt7111648,7.6,1044
tt7112154,7.1,5749
tt7112156,7.0,1256
tt7112604,7.5,3025
tt7112606,7.8,2913
tt7112610,8.4,3140
tt7112704,2.4,3825
tt7113570,8.3,3087
tt7115498,7.0,6013
tt7115500,3.4,1663
tt7115656,6.8,3289
tt7115920,7.5,1710
tt7116248,5.2,1333
tt7116712,6.5,1354
tt7117352,6.5,1433
tt7117594,6.0,1212
tt7117634,7.4,1629
tt7117836,7.9,1560
tt7117870,5.2,1927
tt7119132,7.7,2389
tt7120662,8.5,69212
tt7121252,7.3,10543
tt7122488,7.6,1187
tt7123044,7.6,1281
tt7123230,8.1,1454
tt7123974,6.3,1861
tt7124066,7.1,1424
tt7124092,3.8,2140
tt7124262,7.8,1644
tt7124300,7.6,1523
tt7124328,7.8,1566
tt7124370,7.8,1557
tt7124394,5.8,2877
tt7124426,8.2,1708
tt7124490,8.2,1623
tt7124590,8.9,2559
tt7124636,7.8,1647
tt7125774,7.5,14314
tt7125860,7.1,53890
tt7126456,8.0,1500
tt7126472,8.3,1818
tt7126476,8.3,1694
tt7126486,8.0,1694
tt7126668,8.3,2486
tt7126670,9.4,5559
tt7126746,5.0,5584
tt7126948,5.4,302715
tt7127184,4.5,2515
tt7127700,4.0,3677
tt7128042,5.5,1150
tt7128066,6.7,1182
tt7128254,6.4,1154
tt7128732,6.6,1599
tt7129636,7.4,7333
tt7129926,6.3,3965
tt7130192,3.3,2335
tt7130698,7.4,1000
tt7130740,5.6,1231
tt7130916,5.3,3835
tt7130992,7.2,1009
tt7131334,6.9,2341
tt7131622,7.6,912001
tt7131720,7.1,15262
tt7131870,5.9,9339
tt7133092,7.7,8696
tt7133352,7.4,1101
tt7133554,7.2,3048
tt7133686,6.6,20375
tt7133754,3.7,3275
tt7134092,8.3,2309
tt7134096,5.4,20642
tt7134194,7.4,7267
tt7134908,7.1,97205
tt7136550,6.6,3031
tt7136580,4.9,2187
tt7136736,2.4,2615
tt7136896,3.8,1363
tt7136932,7.1,3290
tt7136936,7.0,3218
tt7136940,7.7,3549
tt7136968,6.6,1502
tt7137306,5.4,1508
tt7137380,6.2,32949
tt7137846,5.5,17487
tt7137906,8.8,148589
tt7138894,3.7,2402
tt7139936,6.4,55959
tt7140696,6.1,1045
tt7142506,7.7,9156
tt7144296,2.9,1384
tt7144666,6.9,227678
tt7146054,7.1,1077
tt7146326,6.9,2438
tt7146600,8.1,8913
tt7146812,7.4,179551
tt7146852,8.2,1352
tt7146858,8.5,1629
tt7146860,8.5,1599
tt7146890,8.7,1494
tt7147158,5.0,8436
tt7147540,6.8,9765
tt7147670,2.3,1451
tt7148264,6.6,1344
tt7149066,5.3,1791
tt7149162,7.7,1064
tt7149336,5.2,1438
tt7149652,7.6,1167
tt7149678,8.8,1947
tt7149730,6.3,37126
tt7149916,4.5,3431
tt7150060,6.8,1604
tt7150512,7.1,1485
tt7150820,8.2,1035
tt7151510,6.4,7302
tt7151584,7.0,1940
