tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt27610443,movie,Saba Nayagan,Saba Nayagan,0.0,2023.0,,155,"Comedy,Romance",6.7,1570
tt27610677,movie,Double Ismart,Double Ismart,0.0,2024.0,,156,"Action,Sci-Fi,Thriller",2.9,2158
tt27611340,movie,Bachhala Malli,Bachhala Malli,0.0,2024.0,,140,"Action,Drama,Romance",8.2,3933
tt27611612,movie,Namasthe Ghost,Namasthe Ghost,0.0,2023.0,,127,Horror,6.5,1133
tt27611709,movie,Winter as Frida Kahlo,Winter as Frida Kahlo,0.0,2025.0,,,Biography,8.3,1527
tt27612422,movie,Fanfic,Fanfik,0.0,2023.0,,95,Drama,5.8,1410
tt27614892,movie,Always Smile,Always Smile,0.0,2025.0,,85,"Crime,Drama,Thriller",8.6,1206
tt27618123,movie,Adiyae,Adiyae,0.0,2023.0,,139,"Comedy,Romance,Sci-Fi",6.3,1358
tt27619382,movie,It's a Wonderful Knife,It's a Wonderful Knife,0.0,2023.0,,87,"Comedy,Horror,Mystery",5.2,8740
tt27620861,movie,Hisaab Barabar,Hisaab Barabar,0.0,2024.0,,112,"Comedy,Drama,Thriller",5.8,1872
tt27621015,movie,Shastry Viruddh Shastry,Shastry Viruddh Shastry,0.0,2023.0,,140,Drama,6.9,2391
tt2762122,movie,Those Happy Years,Anni felici,0.0,2013.0,,106,"Drama,Romance",6.4,1019
tt2762334,movie,Main Tera Hero,Main Tera Hero,0.0,2014.0,,128,"Action,Comedy,Romance",5.1,10550
tt2762506,movie,Bacurau,Bacurau,0.0,2019.0,,131,"Action,Adventure,Drama",7.3,32547
tt27626564,movie,Chaar Lugaai,Chaar Lugaai,0.0,2023.0,,127,Mystery,7.3,1646
tt2763304,movie,T2 Trainspotting,T2 Trainspotting,0.0,2017.0,,117,"Comedy,Crime,Drama",7.1,137487
tt27640680,movie,The Lady of Silence: The Mataviejitas Murders,La Dama del Silencio. El caso Mataviejitas,0.0,2023.0,,111,"Crime,Documentary,History",6.4,1580
tt27641085,movie,Sijjin,Sijjin,0.0,2023.0,,100,"Horror,Thriller",5.5,2147
tt27647530,movie,Unlock Zindagi,Unlock Zindagi,0.0,2023.0,,151,Drama,5.7,1203
tt2764784,movie,Phoenix,Phoenix,0.0,2014.0,,98,"Drama,History,Music",7.3,21371
tt27648380,movie,Var Padharavo Saavdhan,Var Padharavo Saavdhan,0.0,2023.0,,135,"Drama,Family",3.7,2517
tt27651767,movie,Leader: Amie Bangladesh,Leader: Amie Bangladesh,0.0,2023.0,,144,"Action,Drama",7.8,3190
tt2765340,movie,So Young,Zhi wo men zhong jiang shi qu de qing chun,0.0,2013.0,,131,"Drama,Romance",6.4,2342
tt27655241,movie,Heat Is On,Heat Is On,0.0,2023.0,,130,Thriller,7.1,4152
tt27655393,movie,Love You Ram,Love You Ram,0.0,2023.0,,118,"Drama,Romance",4.9,6445
tt27655979,movie,O.Baby,O.Baby,0.0,2023.0,,126,"Action,Drama,Thriller",6.7,5130
tt27656274,movie,Anveshi,Anveshi,0.0,2023.0,,137,"Romance,Thriller",6.3,2171
tt27657135,movie,Saturday Night,Saturday Night,0.0,2024.0,,109,"Biography,Comedy,Drama",6.9,32200
tt27657534,movie,Siksa Neraka,Siksa Neraka,0.0,2023.0,,98,"Horror,Thriller",4.5,1003
tt27657791,movie,Gaami,Gaami,0.0,2024.0,,147,"Adventure,Drama,Fantasy",6.3,2045
tt2766104,movie,Ploey,Lói: Þú Flýgur Aldrei Einn,0.0,2018.0,,83,"Adventure,Animation,Family",5.4,1284
tt2766268,movie,The Games Maker,The Games Maker,0.0,2014.0,,111,"Adventure,Family",5.6,1480
tt27664183,movie,The Story of a Beautiful Girl,The Story of a Beautiful Girl,0.0,2023.0,,132,Thriller,5.0,1279
tt27664585,movie,Phoenix,Phoenix,0.0,2023.0,,132,Thriller,6.0,1078
tt27665353,movie,Weekend Party,Weekend Party,0.0,2023.0,,110,"Crime,Romance,Thriller",7.9,1056
tt27665778,movie,Horizon: An American Saga - Chapter 2,Horizon: An American Saga - Chapter 2,0.0,2024.0,,190,"Drama,Western",7.1,1350
tt27671215,movie,English Manju,English Manju,0.0,2023.0,,168,"Crime,Drama,Romance",7.8,1070
tt27671792,movie,Vijay 69,Vijay 69,0.0,2024.0,,112,"Comedy,Drama,Sport",6.1,1197
tt27672387,movie,Jokes & Cigarettes,Saben aquell,0.0,2023.0,,117,"Biography,Comedy,Drama",7.2,1676
tt2767354,movie,Swamy Ra Ra,Swamy Ra Ra,0.0,2013.0,,120,Crime,7.3,1455
tt27674700,movie,Rosario,Rosario,0.0,2025.0,,88,Horror,4.3,1093
tt27674982,movie,The Ballad of Wallis Island,The Ballad of Wallis Island,0.0,2025.0,,99,"Comedy,Drama,Music",7.3,3415
tt2767948,movie,Welcome Mr. President,Benvenuto Presidente!,0.0,2013.0,,98,Comedy,6.2,3778
tt27679608,movie,Fateh,Fateh,0.0,2025.0,,127.0,"Action,Crime,Thriller",6.2,19301
tt2768084,movie,Doraemon: Nobita's Secret Gadget Museum,Eiga Doraemon: Nobita to himitsu dougu myûjiamu,0.0,2013.0,,100.0,"Action,Adventure,Animation",7.0,1522
tt27682129,movie,Prey,Kalahari,0.0,2024.0,,86.0,"Action,Thriller",3.7,3372
tt2768444,movie,Nobody's Home,Köksüz,0.0,2013.0,,81.0,Drama,6.5,1170
tt27687527,movie,Justice League: Warworld,Justice League: Warworld,0.0,2023.0,,89.0,"Action,Adventure,Animation",5.3,5350
tt27687877,movie,Marakkuma Nenjam,Marakkuma Nenjam,0.0,2024.0,,137.0,Drama,5.3,3223
tt27688034,movie,The Moon,Deo mun,0.0,2023.0,,129.0,"Action,Adventure,Drama",5.8,9904
tt27689950,movie,A Wedding Story,A Wedding Story,0.0,2024.0,,110.0,Horror,5.0,2218
tt2769184,movie,Debug,Debug,0.0,2014.0,,86.0,"Horror,Sci-Fi",4.3,3096
tt27695005,movie,River,"Ribâ, nagarenaide yo",0.0,2023.0,,86.0,"Comedy,Fantasy,Sci-Fi",6.9,2347
tt2769828,movie,Peelers,Peelers,0.0,2016.0,,95.0,"Comedy,Horror",4.1,2307
tt2769896,movie,Louis & Luca and the Snow Machine,Solan og Ludvig - Jul i Flåklypa,0.0,2013.0,,76.0,"Animation,Family",6.8,2199
tt27704325,movie,Out of Season,Hors-saison,0.0,2023.0,,115.0,Drama,6.4,1382
tt27706855,movie,Laughing Buddha,Laughing Buddha,0.0,2024.0,,133.0,Comedy,7.0,1330
tt27708700,movie,Air Force One Down,Air Force One Down,0.0,2024.0,,84.0,"Action,Thriller",4.4,2932
tt2771200,movie,Beauty and the Beast,Beauty and the Beast,0.0,2017.0,,129.0,"Adventure,Family,Fantasy",7.1,348579
tt27712015,movie,Only 3 Days Left,3 jours max,0.0,2023.0,,90.0,"Action,Comedy",5.2,1401
tt2771372,movie,Veronica Mars,Veronica Mars,0.0,2014.0,,107.0,"Crime,Drama,Mystery",6.7,55711
tt27713772,movie,Bank of Dave 2: The Loan Ranger,Bank of Dave 2: The Loan Ranger,0.0,2025.0,,104.0,"Biography,Comedy,Drama",6.3,2050
tt27714278,movie,Medellin,Medellin,0.0,2023.0,,104.0,"Action,Comedy",4.9,2167
tt27714840,movie,Classified,Classified,0.0,2024.0,,105.0,"Action,Mystery,Thriller",3.7,2752
tt27714946,movie,The Monkey,The Monkey,0.0,2025.0,,98.0,Horror,6.0,49633
tt27717667,movie,Pedro Páramo,Pedro Páramo,0.0,2024.0,,130.0,"Drama,Fantasy,Horror",6.3,3077
tt2771800,movie,Rigor Mortis,Geung see,0.0,2013.0,,103.0,"Action,Fantasy,Horror",6.3,6775
tt27719898,movie,Kaiva,Kaiva,0.0,2023.0,,138.0,"Action,Drama,Romance",8.3,68978
tt2772092,movie,Antisocial,Antisocial,0.0,2013.0,,90.0,"Horror,Sci-Fi,Thriller",4.5,3690
tt27721079,movie,Voy! Voy! Voy!,Voy! Voy! Voy!,0.0,2023.0,,100.0,"Comedy,Drama,Sport",7.6,2762
tt27721719,movie,Bootcut Balaraju,Bootcut Balaraju,0.0,2024.0,,144.0,Comedy,4.0,1674
tt27721737,movie,The Balconettes,Les femmes au balcon,0.0,2024.0,,104.0,"Comedy,Fantasy,Horror",5.9,1270
tt27721892,movie,Logout,Logout,0.0,2024.0,,108.0,Thriller,7.2,1198
tt27722061,movie,The Feeling That the Time for Doing Something Has Passed,The Feeling That the Time for Doing Something Has Passed,0.0,2023.0,,87.0,Comedy,5.7,1448
tt27722375,movie,Between the Temples,Between the Temples,0.0,2024.0,,111.0,Comedy,6.2,3080
tt27722543,movie,Green Border,Zielona granica,0.0,2023.0,,152.0,Drama,6.4,7302
tt27722575,movie,200% Wolf,200% Wolf,0.0,2024.0,,98.0,"Action,Adventure,Animation",5.9,1316
tt27722620,movie,Rehragout-Rendezvous,Rehragout-Rendezvous,0.0,2023.0,,97.0,"Comedy,Crime",6.4,1186
tt27724113,movie,The Arctic Convoy,Konvoi,0.0,2023.0,,108.0,"Action,Drama,History",6.5,4089
tt27725206,movie,Little Bites,Little Bites,0.0,2024.0,,105.0,Horror,4.7,1293
tt27726727,movie,Harom Hara,Harom Hara,0.0,2024.0,,154.0,"Action,Crime,Drama",6.6,3061
tt27726927,movie,Wham!,Wham!,0.0,2023.0,,92.0,"Biography,Documentary,Music",7.5,9795
tt27727074,movie,Ehrengard: The Art of Seduction,Ehrengard: The Art of Seduction,0.0,2023.0,,94.0,"Comedy,Drama,Romance",5.8,3267
tt27729779,movie,The Platform 2,El hoyo 2,0.0,2024.0,,99.0,"Horror,Sci-Fi,Thriller",4.9,40729
tt27730573,movie,Annapurna Photo Studio,Annapurna Photo Studio,0.0,2023.0,,128.0,Thriller,6.9,1093
tt2773246,movie,Scotty and the Secret History of Hollywood,Scotty and the Secret History of Hollywood,0.0,2017.0,,98.0,"Biography,Documentary,History",6.7,1920
tt27736430,movie,Daaru Na Peenda Hove,Daaru Na Peenda Hove,0.0,2024.0,,111.0,"Comedy,Drama,Family",7.5,2314
tt27737950,movie,Blackbird Blackbird Blackberry,Shashvi shashvi maq'vali,0.0,2023.0,,110.0,Drama,7.1,1586
tt27744719,movie,Thiru.Manickam,Thiru.Manickam,0.0,2024.0,,122.0,Thriller,8.1,2599
tt27744766,movie,Beyaz Hap,Beyaz Hap,0.0,2023.0,,92.0,"Comedy,Drama",7.2,1035
tt27744786,movie,Shaitaan,Shaitaan,0.0,2024.0,,132.0,"Drama,Horror,Thriller",6.5,54711
tt27745194,movie,Hosh,Hosh,0.0,2023.0,,,,4.5,3016
tt27746058,movie,Circle,Circle,0.0,2023.0,,141.0,Mystery,7.2,1544
tt27747488,movie,Goldilocks and the Three Bears: Death and Porridge,Goldilocks and the Three Bears: Death and Porridge,0.0,2024.0,,82.0,"Horror,Thriller",2.1,1882
tt27751957,movie,El 47,El 47,0.0,2024.0,,110.0,"Biography,Drama",7.2,3509
tt27757690,movie,Zebra,Zebra,0.0,2024.0,,164.0,"Action,Crime,Thriller",7.2,3236
tt27757805,movie,Baby John,Baby John,0.0,2024.0,,159.0,"Action,Crime,Drama",5.1,17363
tt2776074,movie,Angélique,Angélique,0.0,2013.0,,113.0,"Adventure,Drama,History",6.1,1938
tt2776106,movie,Floating Skyscrapers,Plynace wiezowce,0.0,2013.0,,93.0,"Drama,Romance",6.3,3324
tt2776344,movie,Pee Mak,Pee Mak Phrakanong,0.0,2013.0,,115.0,"Comedy,Horror,Romance",7.2,6994
tt27766440,movie,The Salt Path,The Salt Path,0.0,2024.0,,115.0,Drama,7.2,1249
tt2776878,movie,Thank You for Your Service,Thank You for Your Service,0.0,2017.0,,109.0,"Biography,Drama,War",6.6,16399
tt27773228,movie,Jersey Number 10,Jersey Number 10,0.0,2023.0,,142.0,"Drama,Sport",7.0,1586
tt27775403,movie,Riff Raff,Riff Raff,0.0,2024.0,,103.0,"Comedy,Crime",5.7,3710
tt2778674,movie,Badri,Badri,0.0,2001.0,,160.0,"Action,Sport",6.9,2693
tt27788968,movie,Explanation for Everything,Magyarázat mindenre,0.0,2023.0,,151.0,Drama,7.3,2616
tt27789180,movie,The Hypnosis,Hypnosen,0.0,2023.0,,98.0,"Comedy,Drama",6.5,2606
tt27791865,movie,Amy Schumer: Emergency Contact,Amy Schumer: Emergency Contact,0.0,2023.0,,51.0,"Comedy,Documentary",5.3,1902
tt27794567,movie,Jaitra,Jaitra,0.0,2023.0,,,Comedy,6.1,2035
tt27795356,movie,Ransomed,Bi-gong-sik-jak-jeon,0.0,2023.0,,132.0,"Action,Comedy,Drama",6.6,1602
tt27795377,movie,Kadhalikka Neramillai,Kadhalikka Neramillai,0.0,2025.0,,140.0,Drama,6.1,1883
tt27795526,movie,High & Low - John Galliano,High & Low - John Galliano,0.0,2023.0,,116.0,"Biography,Documentary",7.1,1267
tt27802490,movie,Exhuma,Pamyo,0.0,2024.0,,134.0,"Drama,Horror,Mystery",6.9,24177
tt27804164,movie,Julie Keeps Quiet,Julie zwijgt,0.0,2024.0,,100.0,Drama,6.6,1069
tt27811009,movie,Monster on a Plane,Monster on a Plane,0.0,2024.0,,88.0,"Comedy,Horror",5.1,2323
tt27811040,movie,The Roundup: Punishment,Beomjoidosi 4,0.0,2024.0,,109.0,"Action,Crime,Thriller",6.6,5532
tt27811096,movie,Jim's Story,Le roman de Jim,0.0,2024.0,,101.0,"Comedy,Drama",6.8,1017
tt27812086,movie,Cleaner,Cleaner,0.0,2025.0,,97.0,"Action,Drama,Thriller",5.1,7894
tt27813235,movie,The Surfer,The Surfer,0.0,2024.0,,100.0,Thriller,6.5,3712
tt2781516,movie,Wolfcop,WolfCop,0.0,2014.0,,79.0,"Comedy,Horror",5.6,7896
tt27816710,movie,Abraham Ozler,Abraham Ozler,0.0,2024.0,,143.0,"Crime,Drama,Mystery",6.6,4244
tt27816768,movie,Tarla,Tarla,0.0,2023.0,,127.0,"Biography,Comedy,Drama",6.8,4591
tt2781832,movie,Final Prayer,The Borderlands,0.0,2013.0,,89.0,"Horror,Sci-Fi,Thriller",5.8,11607
tt27819388,movie,Cinderella's Curse,Cinderella's Curse,0.0,2024.0,,82.0,"Drama,Fantasy,Horror",3.3,1351
tt2782692,movie,Ali's Wedding,Ali's Wedding,0.0,2017.0,,110.0,"Comedy,Drama,Romance",6.9,5622
tt2782834,movie,iSteve,iSteve,0.0,2013.0,,79.0,"Biography,Comedy",5.2,1201
tt2782844,movie,Billionaire Ransom,Take Down,0.0,2016.0,,107.0,"Action,Adventure,Crime",5.5,4060
tt27828550,movie,Frewaka,Fréwaka,0.0,2024.0,,103.0,Horror,6.1,1241
tt2783020,movie,Jay and Silent Bob's Super Groovy Cartoon Movie,Jay and Silent Bob's Super Groovy Cartoon Movie,0.0,2013.0,,64.0,"Animation,Comedy",4.8,2339
tt27834317,movie,Haseena,Haseena,0.0,2023.0,,122.0,"Drama,Thriller",7.8,1063
tt27837387,movie,Unknown: The Lost Pyramid,Unknown: The Lost Pyramid,0.0,2023.0,,83.0,"Documentary,History",6.6,3848
tt27837442,movie,Unknown: Killer Robots,Unknown: Killer Robots,0.0,2023.0,,68.0,Documentary,6.4,1363
tt27837467,movie,Unknown: Cave of Bones,Unknown: Cave of Bones,0.0,2023.0,,93.0,Documentary,6.7,2648
tt27837488,movie,Unknown: Cosmic Time Machine,Unknown: Cosmic Time Machine,0.0,2023.0,,64.0,Documentary,7.2,3079
tt2783862,movie,Curse of the Mayans,Xibalba,0.0,2017.0,,88.0,"Action,Drama,Horror",3.3,1090
tt2784134,movie,Battle for Skyark,Battle for Skyark,0.0,2015.0,,88.0,"Action,Adventure,Fantasy",2.7,2108
tt27843055,movie,Boo,Boo,0.0,2023.0,,200.0,"Horror,Thriller",5.0,1834
tt27843798,movie,Jewel Thief: The Heist Begins,Jewel Thief: The Heist Begins,0.0,2025.0,,116.0,"Action,Adventure,Thriller",4.1,4009
tt2784512,movie,Zombeavers,Zombeavers,0.0,2014.0,,77.0,"Comedy,Horror",4.8,21809
tt27845205,movie,Oka Pathakam Prakaaram,Oka Pathakam Prakaaram,0.0,2025.0,,134.0,"Drama,Thriller",8.5,2039
tt27845543,movie,Chowchilla,Chowchilla,0.0,2023.0,,98.0,"Crime,Documentary,Drama",7.0,1229
tt27846110,movie,Call Her King,Call Her King,0.0,2023.0,,99.0,"Action,Thriller",4.1,1777
tt2784678,movie,Top Five,Top Five,0.0,2014.0,,102.0,"Comedy,Romance",6.4,28141
tt2784936,movie,Backtrack,Backtrack,0.0,2015.0,,90.0,"Drama,Fantasy,Horror",5.9,14326
tt2785032,movie,The Little Death,The Little Death,0.0,2014.0,,96.0,"Comedy,Drama,Romance",7.0,28252
tt27850479,movie,Revenge,Revenge,0.0,2023.0,,102.0,Action,6.7,1361
tt27851639,movie,Second tour,Second tour,0.0,2023.0,,95.0,Comedy,6.2,1302
tt27851746,movie,Ring Ring,Ring Ring,0.0,2025.0,,122.0,"Comedy,Drama",7.4,1051
tt27852049,movie,Deva,Deva,0.0,2025.0,,156.0,"Action,Crime,Drama",6.7,25990
tt2785288,movie,Jack Strong,Jack Strong,0.0,2014.0,,128.0,"Biography,Crime,Drama",7.0,5543
tt27853611,movie,Max,MAX,0.0,2024.0,,132.0,Action,7.1,3455
tt2785390,movie,America: Imagine the World Without Her,America: Imagine the World Without Her,0.0,2014.0,,105.0,Documentary,5.0,7217
tt27862531,movie,Ajmer 92,Ajmer 92,0.0,2023.0,,141.0,"Crime,Drama,History",7.9,1351
tt2786278,movie,Amen,Amen,0.0,2013.0,,165.0,"Drama,Romance",7.9,3575
tt27866861,movie,I Want to Talk,I Want to Talk,0.0,2024.0,,122.0,Drama,7.1,2193
tt27867635,movie,Hidimbha,Hidimbha,0.0,2023.0,,136.0,"Action,Drama",6.4,3339
tt27868101,movie,Vadakkan,Vadakkan,0.0,2025.0,,112.0,"Fantasy,Horror,Thriller",7.7,5609
tt2787096,movie,Immanuel,Immanuel,0.0,2013.0,,140.0,Drama,6.7,1480
tt2787302,movie,Message Man,Message Man,0.0,2018.0,,91.0,"Action,Crime,Thriller",5.9,5184
tt27873958,movie,El Ruby House,El Ruby House,0.0,2023.0,,101.0,"Comedy,Drama",6.6,1921
tt27873991,movie,Abhilasha,Abhilasha,0.0,2023.0,,133.0,Action,7.2,1205
tt2787570,movie,A Serious Game,Den allvarsamma leken,0.0,2016.0,,115.0,"Drama,Romance",6.4,1475
tt27876411,movie,Mr. Car and the Knights Templar,Pan Samochodzik i templariusze,0.0,2023.0,,110.0,"Adventure,Drama,Family",4.3,1409
tt2787824,movie,Goal of the Dead,Goal of the Dead,0.0,2014.0,,140.0,"Comedy,Horror",5.5,1686
tt27880828,movie,Raktaksha,Raktaksha,0.0,2024.0,,118.0,"Action,Crime,Mystery",7.9,1357
tt27881338,movie,Regina,Regina,0.0,2023.0,,118.0,"Crime,Thriller",5.9,7032
tt27881382,movie,Tag,Tag,0.0,2023.0,,112.0,"Action,Comedy",3.1,1099
tt27881474,movie,Time Still Turns the Pages,Nin siu yat gei,0.0,2023.0,,95.0,Drama,7.7,1820
tt2788556,movie,Gemma Bovery,Gemma Bovery,0.0,2014.0,,99.0,"Comedy,Drama,Romance",6.4,7120
tt2788710,movie,The Interview,The Interview,0.0,2014.0,,112.0,"Action,Adventure,Comedy",6.5,367643
tt2788716,movie,Welcome to Me,Welcome to Me,0.0,2014.0,,87.0,"Comedy,Drama",5.9,20041
tt2788732,movie,Pete's Dragon,Pete's Dragon,0.0,2016.0,,102.0,"Action,Adventure,Comedy",6.7,63096
tt27899596,movie,Imamdasta,Imamdasta,0.0,2024.0,,143.0,Drama,7.4,1541
tt27902121,movie,Super/Man: The Christopher Reeve Story,Super/Man: The Christopher Reeve Story,0.0,2024.0,,104.0,"Biography,Documentary",8.0,9500
tt2790236,movie,Beloved Sisters,Die geliebten Schwestern,0.0,2014.0,,138.0,"Drama,History,Romance",6.2,1632
tt27903262,movie,Making of the Meme King,Making of the Meme King,0.0,2023.0,,43.0,"Documentary,Fantasy,Horror",1.5,1100
tt27906298,movie,Eldorado: Everything the Nazis Hate,"Eldorado - Alles, was die Nazis hassen",0.0,2023.0,,92.0,"Documentary,Drama,History",7.5,1696
tt27906902,movie,Chakravyuham: The Trap,Chakravyuham: The Trap,0.0,2023.0,,111.0,"Crime,Mystery,Thriller",7.1,9333
tt27907811,movie,Thandel,Thandel,0.0,2025.0,,152.0,"Action,Adventure,Romance",6.7,4368
tt27908622,movie,Gadayuddha,Gadayuddha,0.0,2023.0,,154.0,"Action,Drama,Thriller",6.7,1037
tt27911000,movie,Terrifier 3,Terrifier 3,0.0,2024.0,,125.0,Horror,6.3,50784
tt27917168,movie,Fuleku,Fuleku,0.0,2023.0,,123.0,"Comedy,Drama",6.8,1093
tt27917467,movie,Siddharth Roy,Siddharth Roy,0.0,2024.0,,148.0,"Drama,Romance",6.3,2899
tt27921620,movie,All-Time High,Nouveaux riches,0.0,2023.0,,101.0,Comedy,5.8,2164
tt27922369,movie,Johnny Keep Walking!,Nian hui bu neng ting!,0.0,2023.0,,117.0,"Comedy,Drama",7.3,1693
tt27922374,movie,Chang An,Chang'an san wan li,0.0,2023.0,,168.0,"Animation,History",7.5,1533
tt27922706,movie,Chhaava,Chhaava,0.0,2025.0,,161.0,"Action,Drama,History",7.3,32881
tt27925780,movie,Harkara,Harkara,0.0,2023.0,,125.0,"Drama,History",7.0,1917
tt27930156,movie,I Love You,I Love You,0.0,2023.0,,93.0,"Drama,Romance,Thriller",5.4,5716
tt27930683,movie,Agni,Agni,0.0,2024.0,,122.0,"Action,Drama",7.2,14999
tt27933364,movie,Mortal World 2,Ölümlü Dünya 2,0.0,2023.0,,117.0,Comedy,6.8,10488
tt2793490,movie,Starry Eyes,Starry Eyes,0.0,2014.0,,98.0,"Horror,Mystery",6.0,23367
tt27936770,movie,Bhakshak,Bhakshak,0.0,2024.0,,134.0,"Crime,Drama",7.2,7227
tt2793930,movie,Maryan,Maryan,0.0,2013.0,,150.0,"Action,Drama,Romance",7.1,3875
tt27940347,movie,Riwaj,Riwaj,0.0,2025.0,,130.0,Drama,6.4,4154
tt27940442,movie,Blackout,Blackout,0.0,2024.0,,122.0,"Comedy,Thriller",6.1,10463
tt2794596,movie,El-Cin,El-Cin,0.0,2013.0,,106.0,"Drama,Fantasy,Horror",4.8,2476
tt2795078,movie,Gasland Part II,Gasland Part II,0.0,2013.0,,125.0,Documentary,7.6,1754
tt27957740,movie,Daaku Maharaaj,Daaku Maharaaj,0.0,2025.0,,150.0,"Action,Adventure,Drama",5.9,4314
tt27958252,movie,Caught by the Tides,Feng liu yi dai,0.0,2024.0,,111.0,Drama,6.6,1471
tt2795848,movie,Playing Dead,Je fais le mort,0.0,2013.0,,104.0,"Comedy,Crime,Mystery",5.9,1028
tt2796318,movie,Mickey Virus,Mickey Virus,0.0,2013.0,,135.0,"Comedy,Thriller",6.1,2927
tt2796678,movie,The Opposite Sex,The Opposite Sex,0.0,2014.0,,97.0,"Comedy,Romance",4.5,1276
tt2797106,movie,Way Back Home,Jibeuro ganeun gil,0.0,2013.0,,131.0,Drama,7.5,1540
tt2797242,movie,Bombay Talkies,Bombay Talkies,0.0,2013.0,,127.0,"Crime,Drama",6.6,5902
tt2798456,movie,Scintilla,Scintilla,0.0,2014.0,,94.0,"Horror,Sci-Fi",4.6,2033
tt27987046,movie,Uprising,"Jeon, Ran",0.0,2024.0,,126.0,"Action,Drama,History",6.6,5786
tt27987150,movie,Anantha,Anantha,0.0,2023.0,,78.0,Adventure,6.3,1118
tt27987407,movie,Gold Brick,Cash,0.0,2023.0,,95.0,"Comedy,Drama",6.2,3592
tt27989067,movie,Lust Stories 2,Lust Stories 2,0.0,2023.0,,132.0,"Drama,Romance",5.8,51765
tt2798920,movie,Annihilation,Annihilation,0.0,2018.0,,115.0,"Adventure,Drama,Horror",6.8,380406
tt2799166,movie,The Pyramid,The Pyramid,0.0,2014.0,,89.0,"Horror,Mystery,Thriller",4.7,28282
tt27995587,movie,Sakshi,Sakshi,0.0,2023.0,,140.0,Drama,5.9,4535
tt27995594,movie,Munjya,Munjya,0.0,2024.0,,123.0,"Comedy,Horror",6.3,25866
tt27996716,movie,Blaga's Lessons,Urotcite na Blaga,0.0,2023.0,,114.0,Drama,7.1,1135
tt27999220,movie,Koushika Varma Dhamayanthi,Koushika Varma Dhamayanthi,0.0,2023.0,,101.0,Thriller,7.5,1103
tt2800038,movie,Atlas Shrugged: Who Is John Galt?,Atlas Shrugged: Part III,0.0,2014.0,,99.0,"Drama,Mystery,Sci-Fi",4.3,4045
tt2800050,movie,A Beautiful Planet,A Beautiful Planet,0.0,2016.0,,46.0,Documentary,7.3,1529
tt2800240,movie,Serial Bad Weddings,Qu'est-ce qu'on a fait au bon Dieu?,0.0,2014.0,,97.0,Comedy,7.0,47004
tt2800340,movie,On the Milky Road,On the Milky Road,0.0,2016.0,,125.0,"Comedy,Drama,Fantasy",6.3,5050
tt28004697,movie,Thookudurai,Thookudurai,0.0,2024.0,,125.0,"Comedy,Family,Horror",4.2,2258
tt28007064,movie,Superboys of Malegaon,Superboys of Malegaon,0.0,2024.0,,127.0,"Comedy,Drama",7.7,5194
tt28015403,movie,Heretic,Heretic,0.0,2024.0,,111.0,"Horror,Thriller",7.0,152924
tt2801746,movie,Hawaii,Hawaii,0.0,2013.0,,102.0,"Drama,Romance",7.2,6050
tt28020734,movie,Rail,Rail,0.0,2024.0,,127.0,Drama,7.0,1126
tt2802136,movie,Home Sweet Hell,Home Sweet Hell,0.0,2015.0,,98.0,"Comedy,Crime,Thriller",5.5,17333
tt2802144,movie,Kingsman: The Secret Service,Kingsman: The Secret Service,0.0,2014.0,,129.0,"Action,Adventure,Comedy",7.7,754192
tt2802154,movie,Leviathan,Leviathan,0.0,2014.0,,140.0,"Crime,Drama",7.6,58593
tt28023652,movie,Mayapetika,Maya Petika,0.0,2023.0,,142.0,"Comedy,Drama",4.6,2416
tt28024755,movie,Dry Day,Dry Day,0.0,2023.0,,128.0,Comedy,5.4,1471
tt28036417,movie,Rascal Does Not Dream of a Knapsack Kid,Seishun buta yaro wa ransel girl no yume o minai,0.0,2023.0,,75.0,"Animation,Drama,Fantasy",7.8,1086
tt2803940,movie,Misogynist,Misogynist,0.0,2013.0,,77.0,"Drama,Thriller",3.6,3842
tt2804026,movie,Aurangzeb,Aurangzeb,0.0,2013.0,,137.0,"Action,Drama,Thriller",6.4,4550
tt28055434,movie,Close to You,Close to You,0.0,2023.0,,100.0,Drama,5.2,1280
tt2805676,movie,Ascent to Hell,Ascent to Hell,0.0,2014.0,,90.0,"History,Horror,Thriller",3.8,1515
tt2806390,movie,Milton's Secret,Milton's Secret,0.0,2016.0,,88.0,"Drama,Family",6.0,1181
tt28066777,movie,Orion and the Dark,Orion and the Dark,0.0,2024.0,,93.0,"Adventure,Animation,Comedy",6.3,17465
tt2806788,movie,Fukrey,Fukrey,0.0,2013.0,,139.0,"Comedy,Drama,Romance",6.9,13858
tt28070202,movie,Queen of the Ring,Queen of the Ring,0.0,2024.0,,129.0,"Biography,Drama,Sport",6.4,1926
tt28073548,movie,Love Is in the Air,Love Is in the Air,0.0,2023.0,,88.0,"Comedy,Drama,Romance",5.6,4785
tt2807410,movie,Rudhramadevi,Rudhramadevi,0.0,2015.0,,157.0,"Action,Biography,Drama",5.6,3695
tt28074691,movie,Eagle,Eagle,0.0,2024.0,,159.0,"Action,Thriller",5.9,4946
tt28075055,movie,Toby,Toby,0.0,2023.0,,155.0,"Crime,Drama,Thriller",7.2,3306
tt28075450,movie,Kutra,Kutra,0.0,2023.0,,104.0,"Crime,Horror,Mystery",5.0,2706
